attrib1,attrib2,attrib3,y
2.978863,5.401074,3.292669,-1
2.571944,8.850047,0.495995,-1
7.784465,2.240293,6.094505,-1
1.122171,7.573264,8.157296,-1
9.444912,8.410693,3.435359,-1
6.521968,2.937952,4.754647,-1
8.951995,0.989599,3.440531,-1
6.682604,8.697812,5.865005,-1
0.646962,8.437946,8.383298,-1
7.984022,0.252241,3.709719,-1
8.483209,9.747069,7.079138,-1
2.470742,0.028552,3.509615,1
1.467589,1.9039,1.871185,1
0.003348,7.349763,5.254771,-1
8.010811,5.585899,1.107543,-1
4.50853,9.624824,7.333543,-1
7.045642,6.618578,2.852627,-1
8.108718,1.815277,7.702251,-1
2.659799,6.214414,1.523598,-1
5.907272,4.831951,7.440407,-1
4.557131,9.19767,2.534082,-1
1.610024,2.071563,6.253682,1
2.098172,3.786785,9.385262,1
3.701431,7.803439,7.446436,-1
8.024296,3.512085,2.365329,-1
9.068546,2.078578,0.966803,-1
8.791642,0.855478,2.614159,-1
6.8137,3.075624,8.588377,-1
8.878087,7.925383,5.190122,-1
3.224415,9.133558,5.898208,-1
5.520284,7.801836,2.981083,-1
0.336554,0.73046,5.921651,1
6.271922,0.609533,3.541735,1
3.698801,6.002606,3.893911,-1
5.229771,5.383627,0.724106,-1
8.137253,8.739103,6.023361,-1
6.493726,7.738776,1.556516,-1
1.235333,4.784303,4.362404,1
9.530562,2.503248,8.160241,-1
4.526058,0.979524,5.664116,1
9.633747,9.245184,7.21547,-1
9.529978,8.728941,5.000217,-1
7.244182,2.937409,6.584655,-1
1.966962,5.714415,1.857318,-1
9.415897,1.321759,0.243869,-1
4.71372,8.434055,3.522581,-1
3.289538,6.682009,8.576499,-1
2.870873,6.018736,7.380368,-1
2.86276,6.567671,4.730662,-1
6.159112,0.847285,3.124086,-1
7.710595,1.451792,3.760325,-1
0.926272,4.745672,5.853589,1
5.404848,9.016987,9.695119,-1
8.810284,7.989554,9.767617,-1
8.920144,8.524357,8.163473,-1
9.443712,3.57065,4.54275,-1
2.923053,7.052484,1.843819,-1
7.985107,8.641995,0.054315,-1
8.266987,8.916774,0.963095,-1
8.288925,7.879221,5.72185,-1
9.882934,6.998967,2.636476,-1
4.335438,1.01473,2.911752,1
1.163466,1.309201,2.875831,1
6.344202,6.658567,2.41502,-1
5.627847,0.978806,2.617798,1
4.113126,9.948932,4.669513,-1
4.418558,1.255473,5.296377,1
6.477227,1.975594,7.069422,-1
3.585958,6.202859,4.471704,-1
8.280753,5.028805,6.257186,-1
8.634157,2.211929,0.970015,-1
4.837788,4.406978,1.853159,-1
8.748633,8.412871,8.204998,-1
1.500782,9.349146,9.714554,-1
6.907746,6.532343,5.263931,-1
5.29128,5.227013,3.200254,-1
1.523098,8.68105,6.654587,-1
7.277472,5.067701,3.371357,-1
7.356365,8.672315,1.601993,-1
3.998269,0.025286,6.534655,1
3.772853,1.546675,2.614197,1
0.123856,5.459073,5.826828,1
2.69126,1.868147,7.310513,1
3.84469,1.454349,7.11115,1
9.451205,9.709919,4.365454,-1
6.661454,2.386622,6.098854,-1
8.130155,3.043994,3.794975,-1
5.619528,6.202755,1.146465,-1
5.216058,9.734967,9.440243,-1
0.08193,8.04769,4.348861,-1
2.078999,1.791871,1.78018,1
3.746742,6.224942,6.130493,-1
9.391459,7.807164,5.796144,-1
1.92525,4.871139,5.720496,1
7.335064,7.190228,2.292902,-1
1.945234,0.379011,7.876321,1
2.810517,0.255147,0.108025,1
0.144334,3.619194,0.825181,1
3.990129,8.800731,3.484825,-1
5.572968,6.537838,3.677892,-1
5.726169,0.845397,8.013804,1
6.886845,7.351042,5.00221,-1
6.021556,4.325477,3.465891,-1
6.485973,8.028191,9.304011,-1
7.995744,3.683794,5.441963,-1
5.254425,4.945567,4.88016,-1
8.869455,8.628002,8.569633,-1
6.105487,1.965509,2.593951,-1
8.110784,4.66064,1.727441,-1
3.890911,8.575699,3.143882,-1
4.572773,5.724533,3.271737,-1
7.851491,1.206205,7.478684,-1
1.927432,5.840204,8.319479,-1
6.965286,2.816495,9.409862,-1
8.582647,4.134346,3.043819,-1
0.201471,9.721263,0.397486,-1
6.820893,0.954733,4.322148,-1
5.782271,1.111594,8.343461,1
9.838154,4.930741,0.302957,-1
2.121416,2.159388,1.595226,1
7.699811,8.491456,5.80173,-1
5.672492,6.99491,2.694778,-1
4.571737,2.841891,9.214136,-1
8.462499,9.139079,8.673273,-1
0.226323,3.878546,7.25446,1
7.252575,0.862177,3.834164,-1
8.447097,1.79212,0.161734,-1
0.811052,7.77914,0.247174,-1
4.642446,8.445169,4.457081,-1
6.839692,8.024533,1.151647,-1
9.702724,3.921285,4.315266,-1
0.129579,2.507706,6.576585,1
2.844158,9.458298,0.318289,-1
4.460035,4.287131,2.832711,-1
4.005,3.03893,2.805526,-1
8.959512,0.111006,8.735599,-1
7.406021,9.275252,2.602631,-1
5.180335,2.131578,7.991394,-1
5.574995,0.92049,0.875386,1
9.818003,9.093441,2.161498,-1
5.869799,8.990168,1.394422,-1
6.558387,3.712565,5.854088,-1
7.055658,5.18852,2.093997,-1
1.275689,0.987939,7.352849,1
7.092642,1.732581,7.886314,-1
0.963905,7.995934,4.036531,-1
5.587663,6.690095,0.786794,-1
6.833196,7.516076,4.898127,-1
0.219931,6.678757,6.087575,1
0.94508,4.375659,0.303434,1
5.063116,9.323048,6.543314,-1
3.623247,5.156358,2.936977,-1
5.914764,7.886687,8.016909,-1
1.257679,6.637852,1.375229,-1
4.770829,6.81342,4.670667,-1
6.873179,8.410076,8.339678,-1
4.943545,3.132878,7.1335,-1
5.650014,1.03669,7.1482,1
5.222752,5.732943,2.256723,-1
2.409026,5.999897,3.307162,-1
0.782798,0.226185,6.521515,1
5.995027,4.074381,8.390543,-1
0.290144,7.390732,4.931632,-1
7.925166,4.508137,3.433392,-1
1.366916,9.857527,8.624675,-1
7.334981,7.118342,2.803828,-1
5.655459,9.553707,3.150765,-1
5.659955,1.139618,2.442348,1
4.825005,0.314793,4.16985,1
4.278904,0.745493,6.002163,1
1.62095,2.255382,4.891973,1
5.103343,8.926851,0.440161,-1
5.535712,5.593783,4.956624,-1
1.860294,5.396649,6.13377,-1
0.470485,6.345977,9.934302,1
6.731773,1.800745,3.454816,-1
9.134308,2.156457,0.151979,-1
0.284235,1.993033,9.694336,1
6.663675,3.615706,7.576968,-1
3.051761,4.514279,0.835813,-1
8.402163,3.258756,8.9379,-1
6.298915,6.269893,0.669732,-1
1.301585,9.078487,7.822997,-1
4.688561,9.88483,6.537319,-1
0.015136,3.167217,5.230837,1
0.515476,0.096341,0.07747,1
9.535026,8.720035,6.091949,-1
9.350779,7.636804,9.912736,-1
4.777504,6.325641,7.735323,-1
6.639711,7.571192,0.800631,-1
2.227823,5.170848,3.684719,-1
4.425282,0.172578,0.126902,1
9.669461,0.583107,1.913202,-1
5.005728,0.526599,6.342238,1
7.419941,3.433179,3.088341,-1
8.11741,8.73774,6.083749,-1
8.329653,5.759262,9.24204,-1
4.220318,8.767513,7.758804,-1
6.484451,4.137847,6.21177,-1
4.576248,2.006407,5.530454,1
0.614682,3.252502,4.192511,1
4.311335,3.177648,2.013847,-1
7.707139,1.591282,9.560094,-1
9.679408,9.392716,4.110815,-1
0.853356,3.085442,5.059527,1
6.166394,2.202265,6.749612,-1
2.050998,2.949205,7.803706,1
2.160614,5.163102,8.196496,-1
6.167045,8.067996,1.6142,-1
1.860994,3.36423,0.900437,1
2.656486,6.667923,3.143509,-1
9.829859,1.416955,6.639379,-1
9.674811,1.822876,9.57563,-1
0.787897,4.790584,0.525636,1
9.072777,7.478517,4.119924,-1
9.761724,8.42581,2.694684,-1
1.052782,6.786999,9.298993,-1
7.360964,7.349326,3.053439,-1
7.05931,9.637899,3.212663,-1
0.733498,7.847156,1.514853,-1
7.375013,8.344113,7.59929,-1
7.994325,5.2659,7.099261,-1
5.128701,4.362361,6.724068,-1
3.820311,6.600903,3.278919,-1
7.625194,2.671911,7.131853,-1
1.538081,3.070423,5.919011,1
4.753175,3.966104,4.369235,-1
5.057962,8.325719,1.390936,-1
3.02588,4.257617,5.678598,-1
7.339705,4.703292,0.117503,-1
4.602431,8.225317,5.892708,-1
1.342289,2.399083,7.661957,1
4.269389,7.249858,7.58407,-1
5.51979,8.580306,4.658537,-1
2.440504,5.377451,1.419692,-1
5.342573,2.557693,7.110184,-1
3.830431,5.615778,4.582341,-1
2.29444,1.609622,9.690536,1
5.845503,4.548921,4.498628,-1
6.980049,3.711435,8.318825,-1
3.367429,5.548621,2.583192,-1
9.605569,8.501122,7.85247,-1
4.035864,0.479811,7.614429,1
1.994275,5.090859,7.245446,-1
0.44309,9.654145,2.466221,-1
8.764942,7.372374,9.170423,-1
4.440248,8.472329,9.904451,-1
3.041882,4.359952,3.263322,-1
6.675133,3.409519,5.480331,-1
6.07663,2.511187,0.475645,-1
5.729574,4.41542,3.792608,-1
5.61474,2.686948,3.036464,-1
8.318449,7.355012,9.973435,-1
8.743316,3.298581,9.519164,-1
2.676938,4.509738,9.01523,-1
1.517376,7.38839,6.806333,-1
6.127823,2.909668,4.486586,-1
9.020904,9.542219,5.143515,-1
1.105725,3.507274,9.13307,1
2.61465,2.007098,0.739173,1
1.196563,9.903925,9.93534,-1
6.268194,6.852179,7.485232,-1
4.35374,1.554377,2.039006,1
9.677295,4.383147,0.30664,-1
7.945777,1.545153,8.960134,-1
0.917859,6.960368,5.17759,-1
6.990571,4.345496,4.455837,-1
7.260597,0.227187,2.125905,-1
1.280164,9.070521,5.44141,-1
2.614125,2.012583,6.825347,1
0.1897,1.611144,3.092237,1
9.214702,2.175157,3.36436,-1
7.451229,7.633319,9.622756,-1
0.932819,5.537618,9.02468,1
4.232647,5.92471,6.450367,-1
8.427007,4.5288,8.53294,-1
3.793891,5.695539,0.838751,-1
0.800781,6.929216,3.26334,-1
2.510126,9.459735,0.562405,-1
3.239743,9.572669,7.284098,-1
1.237198,8.386492,8.169397,-1
3.512988,8.490852,4.988382,-1
3.328858,6.296962,5.825863,-1
5.389926,8.179138,4.447497,-1
1.437947,6.803701,0.699905,-1
6.124548,1.236209,3.770497,-1
8.420363,3.897373,7.102954,-1
5.723748,1.511053,4.949364,-1
2.24451,8.291126,0.806554,-1
7.957495,6.274063,8.092571,-1
2.711174,9.745731,4.185576,-1
4.001492,1.118274,3.15954,1
6.758326,0.387588,1.963737,-1
9.463906,5.518395,9.08188,-1
8.428116,9.34501,8.286166,-1
4.208984,6.179656,4.501729,-1
1.906849,3.795469,4.015107,1
0.151339,8.154898,7.195492,-1
7.596468,4.715113,3.421174,-1
2.523344,1.614717,9.47439,1
7.653038,7.620488,4.30768,-1
3.596335,6.484223,5.130706,-1
2.406092,9.423138,0.277419,-1
8.758624,2.29701,8.407685,-1
1.814707,5.865516,9.280446,-1
6.608176,6.889925,0.209363,-1
9.577396,6.644252,7.604925,-1
5.274179,2.630347,2.890402,-1
3.118517,5.156614,3.350651,-1
9.688296,3.403138,4.287907,-1
6.905901,1.613134,0.419684,-1
8.217161,8.754562,4.623104,-1
5.32762,4.713128,6.667509,-1
8.359513,4.033728,8.454248,-1
1.595147,3.460635,0.726521,1
2.06112,2.053352,8.991643,1
2.91266,5.264963,0.514455,-1
1.481195,4.304434,0.936618,1
7.140765,4.317278,0.330011,-1
8.884742,7.335405,2.629644,-1
7.230081,0.931869,4.940641,-1
8.057901,0.575116,7.786265,-1
9.585244,4.77684,4.178078,-1
2.116529,9.912866,7.088705,-1
6.070729,8.818487,2.287506,-1
8.495019,4.311548,7.991371,-1
3.448765,4.515411,9.010146,-1
0.67957,1.138315,4.119411,1
6.880048,4.395222,8.437905,-1
7.929324,0.689457,4.189036,-1
0.925505,8.813905,5.63494,-1
2.951315,8.081601,8.361508,-1
9.157581,5.623131,0.238231,-1
6.807714,3.300214,1.489405,-1
5.729945,5.788422,3.561286,-1
1.770733,6.698731,6.043634,-1
7.339974,6.578506,8.106792,-1
8.915066,5.429335,5.003621,-1
0.84062,3.740435,5.911573,1
7.16278,8.802839,0.916135,-1
5.774492,8.221691,1.416504,-1
6.642163,5.820826,9.336517,-1
0.219781,2.738534,7.368414,1
4.509534,6.59716,2.61808,-1
9.708806,3.459951,5.992997,-1
2.485895,8.146446,3.89598,-1
1.130736,2.470128,2.490977,1
3.79947,7.645728,6.263449,-1
4.161077,9.145324,6.760012,-1
0.103969,2.914864,7.682525,1
1.018143,8.783618,0.082503,-1
3.270572,1.581777,2.692343,1
8.289413,4.838028,9.046221,-1
6.191486,4.345827,8.022357,-1
0.991802,2.001392,7.732681,1
5.387463,4.197889,5.760462,-1
9.742602,7.610949,2.788437,-1
9.962071,3.082123,4.231425,-1
4.037003,9.937545,0.379299,-1
8.534566,6.905864,9.642164,-1
8.329415,1.771267,9.366723,-1
2.025609,5.519258,9.651812,-1
7.28332,0.111255,6.258531,-1
7.161993,9.946957,5.526082,-1
4.170215,9.875652,9.221872,-1
1.35055,8.220001,2.05896,-1
3.461815,7.510836,1.311265,-1
1.203079,6.692027,2.633326,-1
3.864411,6.903449,3.963593,-1
3.142643,9.287832,1.741431,-1
1.37456,3.631765,9.69711,1
1.425218,7.382713,4.251138,-1
1.786426,7.859615,2.200904,-1
2.693812,9.858013,0.21536,-1
0.440612,7.675636,9.094675,-1
6.73102,2.683971,0.732653,-1
8.67111,2.681188,7.730508,-1
9.353591,6.904416,7.633596,-1
1.663158,3.640624,7.836786,1
7.265459,7.369066,0.168215,-1
8.520407,3.236955,9.514303,-1
0.018656,1.450164,8.533604,1
0.52151,5.536316,9.386717,1
0.196013,9.732947,4.906108,-1
8.503888,9.902556,8.666981,-1
5.159827,3.82494,9.156009,-1
5.010425,3.688784,3.29401,-1
4.125118,3.290234,1.230084,-1
6.977443,8.969287,0.656281,-1
0.115578,3.864778,3.643632,1
0.353447,5.731762,0.507874,1
0.894407,9.789796,7.445902,-1
7.641806,3.654564,4.382878,-1
5.85041,9.653128,4.954008,-1
6.675583,7.666261,2.04764,-1
6.894,0.368014,6.266191,-1
4.934169,7.219678,0.638791,-1
2.747965,3.525817,1.210514,1
5.346638,0.667674,0.652736,1
8.461912,9.034859,3.808001,-1
7.314156,5.503929,3.621264,-1
7.393831,0.296502,1.871023,-1
6.856537,4.073458,4.621693,-1
0.331672,6.877138,4.544875,-1
2.585947,1.735067,2.275374,1
0.281698,5.911685,5.86965,1
8.358352,1.236982,5.90778,-1
1.862563,9.076848,8.218383,-1
7.801087,9.799717,5.919373,-1
4.497702,7.642197,6.616857,-1
2.657666,3.318765,2.318083,1
1.686969,0.753299,6.764704,1
6.71502,4.123123,7.131537,-1
4.718964,1.306958,5.224684,1
5.026264,3.333715,7.857554,-1
7.872887,2.888084,1.720817,-1
9.921909,8.128072,6.599793,-1
8.28991,0.469317,2.824819,-1
7.205529,4.204244,9.707526,-1
2.384701,0.293466,2.031492,1
7.457877,6.974898,0.502706,-1
7.168955,4.829456,7.603846,-1
4.115784,6.600475,3.711087,-1
6.908876,9.317368,9.590921,-1
5.227175,9.328411,3.043698,-1
0.592385,4.660277,9.897527,1
2.721269,4.989738,8.580959,-1
2.589071,1.290727,2.848291,1
5.547459,2.497498,0.634281,-1
3.27442,8.819488,5.038054,-1
1.179385,9.671883,8.218244,-1
1.201566,6.633043,4.230687,-1
7.501648,3.037074,1.645251,-1
5.713681,1.056764,4.777574,1
1.633861,3.341708,9.745425,1
6.330271,5.025972,3.553843,-1
4.790684,3.221444,6.939355,-1
0.036885,2.680099,3.129176,1
0.945118,8.686167,5.171128,-1
3.422725,5.597665,9.784625,-1
1.1638,2.468576,2.981037,1
3.079159,5.526676,5.953038,-1
9.281286,8.076678,7.417555,-1
9.695155,2.05627,6.990673,-1
6.113961,1.435214,6.198157,-1
4.844686,3.196557,8.119417,-1
8.158123,3.034302,6.998519,-1
2.895344,6.062004,5.78314,-1
4.813479,7.076258,5.550669,-1
4.847645,7.966572,0.619171,-1
3.397062,3.900135,6.524389,-1
0.334882,5.694923,9.46723,1
5.769183,6.274915,9.63931,-1
6.306762,7.240309,8.552877,-1
8.093089,4.200904,3.861746,-1
1.494353,7.989944,9.120678,-1
0.532915,7.853233,5.954489,-1
1.930985,5.059892,0.966411,1
9.417486,8.320278,5.965437,-1
3.231832,6.470722,5.299148,-1
1.239923,1.859863,7.406514,1
8.731531,8.577062,4.437939,-1
6.63727,0.123316,8.748265,1
2.251161,8.187161,6.615666,-1
1.587235,7.341237,5.571508,-1
9.538041,5.644413,4.051216,-1
6.670303,7.582009,0.821509,-1
5.295078,4.68402,9.372956,-1
4.022333,6.515301,0.205248,-1
7.763941,1.250611,0.774155,-1
5.712793,8.755112,2.33461,-1
0.521339,7.805309,4.276202,-1
2.899197,2.909044,0.685547,1
9.507218,7.513065,1.630011,-1
8.718431,5.820075,3.614993,-1
9.918138,2.444821,9.271207,-1
8.777511,1.961312,0.90265,-1
3.805172,3.703483,4.699955,-1
2.86362,0.4675,0.853267,1
0.357971,2.929736,4.209916,1
0.088837,5.543827,4.579766,1
1.27169,0.380514,1.697896,1
1.532752,8.671308,9.032895,-1
2.134692,9.283145,7.531256,-1
3.361875,2.372438,1.5197,1
2.388253,0.422434,6.347515,1
4.076714,9.556878,1.848442,-1
7.453867,1.232633,5.868359,-1
3.972265,7.267941,6.379558,-1
6.319098,1.593536,2.272584,-1
5.75587,9.314377,8.018103,-1
5.447397,6.564535,9.580577,-1
3.939323,6.425351,3.408387,-1
6.669205,1.46125,2.758742,-1
6.338533,0.449052,6.543538,1
4.674104,1.784785,5.005757,1
8.20485,8.350247,2.371034,-1
2.46254,8.946466,0.20035,-1
4.09413,1.32155,5.815958,1
2.781889,5.523611,3.799741,-1
3.763765,0.852352,0.447525,1
6.617146,4.695317,1.9214,-1
1.047185,4.200396,3.56858,1
6.795974,2.667977,1.358892,-1
8.232551,0.725265,1.157112,-1
4.132269,8.683702,3.434639,-1
1.838076,8.810408,4.432388,-1
6.332503,1.746199,7.009865,-1
3.292828,1.606342,6.819426,1
2.348119,1.101821,0.126955,1
1.207161,5.593517,7.008719,1
7.606704,2.016403,4.619344,-1
9.881164,6.465049,4.335451,-1
3.22759,6.429415,4.34925,-1
7.661929,0.174527,3.016473,-1
4.31822,5.3856,1.464545,-1
3.05335,8.518313,2.345632,-1
5.346241,9.736417,0.431844,-1
4.327737,0.509704,2.135306,1
4.979968,2.539252,7.771281,-1
5.766776,9.767845,9.392292,-1
1.836024,4.380354,4.196901,1
3.190543,7.150618,9.924457,-1
6.856777,1.291179,8.147001,-1
9.126508,1.291289,9.463429,-1
1.052079,6.391673,3.021405,-1
9.127776,7.33278,4.768959,-1
7.96042,7.438012,7.307414,-1
7.251738,7.734213,1.203476,-1
3.331879,9.630836,4.810279,-1
3.347703,6.145666,7.653878,-1
8.291843,6.557488,5.831352,-1
4.255209,8.825038,6.715899,-1
9.472015,8.174514,9.730805,-1
7.518768,4.898661,4.999397,-1
4.231204,6.9308,1.212722,-1
8.898952,9.195461,2.918714,-1
2.008962,5.969676,3.066487,-1
5.212494,3.601082,6.455607,-1
9.372615,4.769772,5.962652,-1
5.398636,0.203781,4.10675,1
7.073667,5.429373,4.869883,-1
3.894643,2.95226,2.949736,1
6.622561,9.332416,7.919982,-1
1.293345,2.04084,6.077438,1
3.482229,4.89707,6.497192,-1
1.010899,1.711952,4.238238,1
9.687135,6.42673,9.943507,-1
1.068605,4.204483,5.837211,1
3.281275,2.560702,2.82889,1
1.500972,9.208094,3.423319,-1
3.540403,8.812598,2.693088,-1
6.702848,7.859136,3.564314,-1
8.610747,0.955108,4.725518,-1
0.95763,5.047926,9.373411,1
8.690097,3.66401,7.88582,-1
8.979642,4.896243,5.795768,-1
8.371274,0.372932,9.709701,-1
0.587864,9.933245,7.609038,-1
0.351878,3.566317,2.083627,1
0.342257,8.266894,7.459788,-1
2.649438,1.748804,1.147147,1
3.938635,2.538352,9.192303,1
2.542847,4.482006,6.294385,-1
6.429492,3.801655,0.712561,-1
6.49213,4.547956,1.432139,-1
5.169965,8.481063,3.546512,-1
6.8607,3.178759,2.233086,-1
7.981876,0.03968,6.975793,-1
8.729642,4.255252,2.446843,-1
8.487558,2.88774,0.332617,-1
3.797746,7.19906,6.494783,-1
2.398985,4.178923,5.118744,1
7.893813,7.819629,4.407642,-1
4.523641,8.40131,2.765357,-1
0.038178,2.453978,2.857561,1
8.308803,6.094412,9.488984,-1
0.598592,6.176693,0.152993,1
3.159887,4.778684,7.652116,-1
1.711015,9.806306,5.901211,-1
1.619999,0.258893,1.167159,1
8.251131,7.281755,6.952567,-1
2.045542,4.637158,8.413195,1
1.146616,0.900026,5.753776,1
5.802313,6.489931,0.193688,-1
3.815531,4.189006,8.481563,-1
4.246341,6.197875,6.168811,-1
2.657633,1.292919,0.440591,1
6.80749,3.734067,4.97416,-1
0.201466,3.080479,0.131017,1
7.778392,7.891751,0.274918,-1
2.299944,2.424712,4.604652,1
6.925739,7.919635,3.093965,-1
7.307201,9.970311,6.207201,-1
9.792512,9.886845,5.419596,-1
2.748808,2.840647,8.607517,1
5.886344,1.447042,9.433472,-1
2.891285,0.493946,5.67215,1
1.779008,3.506802,4.361135,1
9.35213,8.594935,1.739661,-1
9.165806,1.66413,7.938981,-1
8.328092,9.865119,7.223048,-1
2.104602,4.272607,7.748278,1
8.31701,6.054072,5.72028,-1
6.366069,2.063711,1.431449,-1
9.437131,4.091551,5.999501,-1
3.560153,7.142965,9.206598,-1
5.787162,1.048903,7.319615,1
8.86638,8.65349,4.27814,-1
3.450841,4.947606,4.81214,-1
6.32154,1.274376,1.340528,-1
4.435487,3.098103,0.981427,-1
9.0261,5.541967,9.059143,-1
9.755613,0.292057,7.239939,-1
8.082017,5.186458,7.669819,-1
6.005051,4.324352,7.167515,-1
9.907101,6.157873,5.072195,-1
6.229821,5.093355,8.452128,-1
0.221617,4.111065,5.317497,1
7.078654,9.756822,9.917021,-1
7.771773,7.41952,1.770086,-1
7.203265,3.204308,0.347445,-1
1.200712,8.128735,1.862956,-1
6.056534,9.47722,7.156533,-1
1.068405,3.681862,8.243824,1
8.635981,3.452064,9.211354,-1
0.207184,9.650257,7.881419,-1
0.906687,7.007845,0.676951,-1
1.905767,0.34484,3.473726,1
1.890949,8.136218,8.18199,-1
7.100355,0.175707,9.866455,-1
5.474867,1.414054,4.693148,1
5.402922,5.88206,5.185915,-1
8.253597,6.434446,0.468148,-1
0.373848,0.942893,9.375702,1
1.972121,9.723961,4.524364,-1
1.132111,7.863134,5.282949,-1
1.398814,7.597167,7.52635,-1
7.041906,8.040333,6.095818,-1
5.386261,8.847745,1.397914,-1
0.099298,7.75909,0.568077,-1
6.559701,8.984751,4.796565,-1
5.720994,6.378904,0.178631,-1
2.898184,2.568874,8.625482,1
2.369575,0.24464,1.050164,1
0.916669,5.995899,4.6038,1
2.756112,6.257123,2.588254,-1
5.551269,5.210055,5.588297,-1
0.177953,1.994303,7.791666,1
5.374462,5.506026,5.410575,-1
6.898334,2.377558,8.593954,-1
7.268082,3.046478,2.971777,-1
0.898576,9.105434,4.929906,-1
9.570909,1.550458,0.677185,-1
8.98952,5.429397,6.064866,-1
6.397594,1.715663,8.607457,-1
3.899352,0.108137,9.140859,1
8.775966,3.338445,1.545064,-1
2.408604,6.692284,6.333253,-1
0.091356,9.993126,2.924677,-1
6.50046,6.721303,5.996967,-1
7.87303,7.178647,0.76494,-1
8.081669,3.57988,5.399423,-1
1.45052,0.071354,5.419819,1
1.993846,8.111208,9.062096,-1
6.415319,8.161746,1.575846,-1
4.899394,9.263262,8.804165,-1
2.277949,2.569993,4.468674,1
8.070305,7.27318,0.427557,-1
2.836022,6.326978,3.402251,-1
5.008227,9.222505,6.087642,-1
0.850336,2.060243,7.208723,1
6.738169,3.500852,3.076465,-1
1.248164,9.101011,5.54218,-1
1.077499,7.092098,4.225129,-1
9.05251,0.017652,0.791921,-1
7.694152,0.787956,6.917007,-1
2.353816,4.822995,2.705559,-1
4.068949,7.908033,2.461304,-1
7.866882,6.404802,1.963388,-1
0.507202,3.824986,3.589382,1
0.216225,5.660724,0.034143,1
9.867072,8.841379,9.581498,-1
5.180958,6.077604,6.2841,-1
7.378828,6.251456,5.861074,-1
8.925267,5.900324,5.766258,-1
8.331008,1.818397,4.729431,-1
7.479477,9.923759,8.231903,-1
6.720602,7.591782,7.309154,-1
0.36758,8.895246,3.143532,-1
0.708243,3.777966,2.619492,1
